고객명,매출년월,사용량,사용열량
주식회사 류림산업,2022-06,8769.0,375191.819
주식회사 류림산업,2022-07,8568.0,366511.53
주식회사 류림산업,2022-08,6632.0,284962.656
주식회사 류림산업,2022-09,8182.0,349121.10199999996
주식회사 류림산업,2022-10,8466.0,361231.686
주식회사 류림산업,2022-11,10236.0,439023.636
주식회사 류림산업,2022-12,11576.0,496955.391
주식회사 류림산업,2023-01,10876.0,467785.28500000003
주식회사 류림산업,2023-02,11535.0,496026.986
주식회사 류림산업,2023-03,12739.0,549497.675
주식회사 류림산업,2023-04,12773.0,548924.355
주식회사 류림산업,2023-05,11638.0,497938.49199999997
주식회사 류림산업,2023-06,12317.0,523580.934
주식회사 류림산업,2023-07,11067.0,471676.24
주식회사 류림산업,2023-08,9451.0,403145.173
주식회사 류림산업,2023-09,12221.0,519058.953
주식회사 류림산업,2023-10,9283.0,394202.811
주식회사 류림산업,2023-11,14618.0,624344.27
주식회사 류림산업,2023-12,13892.0,591237.856
주식회사 류림산업,2024-01,10842.0,461620.041
주식회사 류림산업,2024-02,11312.0,483756.196
주식회사 류림산업,2024-03,12059.0,517937.725
주식회사 류림산업,2024-04,13459.0,575646.997
주식회사 류림산업,2024-05,11877.0,507364.924
주식회사 류림산업,2024-06,13736.0,583535.708
주식회사 류림산업,2024-07,11379.0,483573.249
주식회사 류림산업,2024-08,10151.0,431557.325
주식회사 류림산업,2024-09,11389.0,485937.868
주식회사 류림산업,2024-10,10161.0,434251.529
주식회사 류림산업,2024-11,14050.0,599072.59
주식회사 류림산업,2024-12,15504.0,662116.56
주식회사 류림산업,2025-01,15298.0,657144.969
주식회사 류림산업,2025-02,15256.0,655857.728
주식회사 류림산업,2025-03,12201.0,523234.851
주식회사 류림산업,2025-04,16374.0,701000.872
주식회사 류림산업,2025-05,15256.0,648948.8400000001
주식회사 류림산업,2025-06,13374.0,567968.01
주식회사 류림산업,2025-07,16165.0,685283.405
주식회사 류림산업,2025-08,12153.0,515579.0
주식회사 류림산업,2025-09,13909.0,591528.728
주식회사 류림산업,2025-10,11438.0,488885.481
주식회사 류림산업,2025-11,17289.0,736101.537
주식회사 류림산업,2025-12,15986.0,680327.084
주식회사 명성산업,2022-08,1644.8814,70460.1396
주식회사 명성산업,2022-09,4696.1265,200234.4839
주식회사 명성산업,2022-10,4477.4028,191148.3778
주식회사 명성산업,2022-11,5663.0634,242902.6015
주식회사 명성산업,2022-12,5641.29,242157.67020000002
주식회사 명성산업,2023-01,6393.4619999999995,275063.3246
주식회사 명성산업,2023-02,5835.2712,250895.383
주식회사 명성산업,2023-03,5077.161,219019.266
주식회사 명성산업,2023-04,5614.5681,241288.2968
주식회사 명성산업,2023-05,4745.6115,203017.9785
주식회사 명성산업,2023-06,5119.185600000001,217592.28739999997
주식회사 명성산업,2023-07,4877.2521,207947.0052
주식회사 명성산업,2023-08,3936.6179999999995,167917.1736
주식회사 명성산업,2023-09,4732.8435,201013.9167
주식회사 명성산업,2023-10,3102.8067,131708.8893
주식회사 명성산업,2023-11,5403.4533,230801.1924
주식회사 명성산업,2023-12,6159.1257000000005,262135.3799
주식회사 명성산업,2024-01,6023.619,256512.6936
주식회사 명성산업,2024-02,6402.4443,273816.5846
주식회사 명성산업,2024-03,6673.457699999999,286559.45849999995
주식회사 명성산업,2024-04,6848.5284,292983.3792
주식회사 명성산업,2024-05,5666.5539,242078.95309999998
주식회사 명성산업,2024-06,5494.4884,233399.1973
주식회사 명성산업,2024-07,4620.1951,196364.98320000002
주식회사 명성산업,2024-08,4189.1219,178081.3982
주식회사 명성산업,2024-09,4552.9635,194261.4815
주식회사 명성산업,2024-10,4493.6415,191998.0604
주식회사 명성산업,2024-11,6158.612300000001,262560.40099999995
주식회사 명성산업,2024-12,6642.0866000000005,283661.6013
주식회사 명성산업,2025-01,6064.6858,260511.5486
주식회사 명성산업,2025-02,6139.827,263898.9159
주식회사 명성산업,2025-03,5541.663500000001,237611.3346
주식회사 명성산업,2025-04,5441.8048,232947.6989
주식회사 명성산업,2025-05,4846.6074,206141.5416
주식회사 명성산업,2025-06,5194.4545,220602.8229
주식회사 명성산업,2025-07,4106.9592,174106.5466
주식회사 명성산업,2025-08,3837.1805999999997,162787.3333
주식회사 명성산업,2025-09,3831.2514,162963.0827
주식회사 명성산업,2025-10,4469.6286,190979.0933
주식회사 명성산업,2025-11,6614.0226,281576.0102
주식회사 명성산업,2025-12,6748.4178,287211.3591
주식회사 명지 특수가공,2020-01,80493.0,3429873.373
주식회사 명지 특수가공,2020-02,73984.0,3154327.558
주식회사 명지 특수가공,2020-03,74813.0,3189373.9850000003
주식회사 명지 특수가공,2020-04,73453.0,3126900.4050000003
주식회사 명지 특수가공,2020-05,53287.0,2269178.561
주식회사 명지 특수가공,2020-06,47686.0,2029442.77
주식회사 명지 특수가공,2020-07,54293.0,2307471.663
주식회사 명지 특수가공,2020-08,46080.0,1958199.861
주식회사 명지 특수가공,2020-09,53368.0,2282286.37
주식회사 명지 특수가공,2020-10,50157.0,2139305.424
주식회사 명지 특수가공,2020-11,56936.0,2426868.472
주식회사 명지 특수가공,2020-12,62431.0,2661068.5590000004
주식회사 명지 특수가공,2021-01,66514.0,2835314.012
주식회사 명지 특수가공,2021-02,63287.0,2706471.234
주식회사 명지 특수가공,2021-03,62162.0,2645864.664
주식회사 명지 특수가공,2021-04,80741.0,3446767.6440000003
주식회사 명지 특수가공,2021-05,65730.0,2810316.372
주식회사 명지 특수가공,2021-06,68171.0,2905547.496
주식회사 명지 특수가공,2021-07,63603.0,2711042.496
주식회사 명지 특수가공,2021-08,55793.0,2375215.698
주식회사 명지 특수가공,2021-09,69211.0,2941148.781
주식회사 명지 특수가공,2021-10,55002.0,2332485.222
주식회사 명지 특수가공,2021-11,70463.0,2999791.83
주식회사 명지 특수가공,2021-12,75526.0,3210150.034
주식회사 명지 특수가공,2022-01,71261.0,3051701.821
주식회사 명지 특수가공,2022-02,60322.0,2604872.5160000003
주식회사 명지 특수가공,2022-03,62745.0,2700718.8850000002
주식회사 명지 특수가공,2022-04,70385.0,3015866.968
주식회사 명지 특수가공,2022-05,56191.0,2409985.8649999998
주식회사 명지 특수가공,2022-06,63806.0,2730013.274
주식회사 명지 특수가공,2022-07,66799.0,2857398.877
주식회사 명지 특수가공,2022-08,53219.0,2286928.73
주식회사 명지 특수가공,2022-09,69749.0,2974587.7029999997
주식회사 명지 특수가공,2022-10,57434.0,2451255.44
주식회사 명지 특수가공,2022-11,69748.0,2991567.8039999995
주식회사 명지 특수가공,2022-12,74583.0,3201693.003
주식회사 명지 특수가공,2023-01,69198.0,2976132.702
주식회사 명지 특수가공,2023-02,69705.0,2997263.087
주식회사 명지 특수가공,2023-03,63452.0,2737233.904
주식회사 명지 특수가공,2023-04,70194.0,3016725.698
주식회사 명지 특수가공,2023-05,58570.0,2506014.146
주식회사 명지 특수가공,2023-06,66092.0,2809427.772
주식회사 명지 특수가공,2023-07,62777.0,2675663.58
주식회사 명지 특수가공,2023-08,56867.0,2425267.364
주식회사 명지 특수가공,2023-09,65077.0,2764162.765
주식회사 명지 특수가공,2023-10,45944.0,1949990.124
주식회사 명지 특수가공,2023-11,80433.0,3436618.068
주식회사 명지 특수가공,2023-12,65060.0,2766618.0200000005
주식회사 명지 특수가공,2024-01,64399.0,2742243.9280000003
주식회사 명지 특수가공,2024-02,68525.0,2930025.478
주식회사 명지 특수가공,2024-03,65912.0,2830572.9919999996
주식회사 명지 특수가공,2024-04,65188.0,2788553.684
주식회사 명지 특수가공,2024-05,61856.0,2642964.358
주식회사 명지 특수가공,2024-06,68460.0,2909039.85
주식회사 명지 특수가공,2024-07,55617.0,2363921.843
주식회사 명지 특수가공,2024-08,57395.0,2440375.7199999997
주식회사 명지 특수가공,2024-09,55174.0,2353779.298
주식회사 명지 특수가공,2024-10,46344.0,1980341.2160000002
주식회사 명지 특수가공,2024-11,58555.0,2496543.1300000004
주식회사 명지 특수가공,2024-12,65542.0,2798903.728
주식회사 명지 특수가공,2025-01,71577.0,3074671.881
주식회사 명지 특수가공,2025-02,65312.0,2807767.178
주식회사 명지 특수가공,2025-03,70595.0,3025356.18
주식회사 명지 특수가공,2025-04,65375.0,2799182.915
주식회사 명지 특수가공,2025-05,62097.0,2640906.567
주식회사 명지 특수가공,2025-06,60575.0,2572704.5659999996
주식회사 명지 특수가공,2025-07,54822.0,2324011.116
주식회사 명지 특수가공,2025-08,48762.0,2069052.992
주식회사 명지 특수가공,2025-09,55429.0,2357255.2430000002
주식회사 명지 특수가공,2025-10,48782.0,2085062.919
주식회사 명지 특수가공,2025-11,67835.0,2887791.318
주식회사 명지 특수가공,2025-12,60140.0,2559502.8200000003
주식회사 모토닉 대구공장,2020-01,3404.0,145041.854
주식회사 모토닉 대구공장,2020-02,2945.0,125555.59
주식회사 모토닉 대구공장,2020-03,1953.0,83279.26699999999
주식회사 모토닉 대구공장,2020-04,1530.0,65135.474
주식회사 모토닉 대구공장,2020-05,1243.0,52914.651
주식회사 모토닉 대구공장,2020-06,1113.0,47376.623
주식회사 모토닉 대구공장,2020-07,1488.0,63237.744
주식회사 모토닉 대구공장,2020-08,1105.0,46909.782999999996
주식회사 모토닉 대구공장,2020-09,1130.0,48327.892
주식회사 모토닉 대구공장,2020-10,984.0,41971.508
주식회사 모토닉 대구공장,2020-11,1307.0,55725.136
주식회사 모토닉 대구공장,2020-12,2697.0,114881.41699999999
주식회사 모토닉 대구공장,2021-01,5925.0,252671.36
주식회사 모토닉 대구공장,2021-02,3577.0,153102.88
주식회사 모토닉 대구공장,2021-03,2136.0,90819.771
주식회사 모토닉 대구공장,2021-04,1228.0,52424.896
주식회사 모토닉 대구공장,2021-05,994.0,42485.732
주식회사 모토닉 대구공장,2021-06,811.0,34554.561
주식회사 모토닉 대구공장,2021-07,785.0,33460.853
주식회사 모토닉 대구공장,2021-08,603.0,25668.804
주식회사 모토닉 대구공장,2021-09,748.0,31790.288
주식회사 모토닉 대구공장,2021-10,670.0,28413.910000000003
주식회사 모토닉 대구공장,2021-11,1136.0,48362.136
주식회사 모토닉 대구공장,2021-12,1797.0,76387.06
주식회사 모토닉 대구공장,2022-01,4144.0,177534.49
주식회사 모토닉 대구공장,2022-02,2800.0,120907.25
주식회사 모토닉 대구공장,2022-03,2503.0,107910.23700000001
주식회사 모토닉 대구공장,2022-04,1445.0,61912.491
주식회사 모토닉 대구공장,2022-05,1028.0,44087.378
주식회사 모토닉 대구공장,2022-06,856.0,36626.005000000005
주식회사 모토닉 대구공장,2022-07,758.0,32431.946
주식회사 모토닉 대구공장,2022-08,440.0,18914.046
주식회사 모토닉 대구공장,2022-09,795.0,33918.161
주식회사 모토닉 대구공장,2022-10,1038.0,44299.794
주식회사 모토닉 대구공장,2022-11,1389.0,59569.011
주식회사 모토닉 대구공장,2022-12,2116.0,90855.831
주식회사 모토닉 대구공장,2023-01,3877.0,166750.564
주식회사 모토닉 대구공장,2023-02,3739.0,160737.941
주식회사 모토닉 대구공장,2023-03,1691.0,72949.807
주식회사 모토닉 대구공장,2023-04,1476.0,63433.512
주식회사 모토닉 대구공장,2023-05,1214.0,51926.604
주식회사 모토닉 대구공장,2023-06,984.0,41827.235
주식회사 모토닉 대구공장,2023-07,932.0,39727.807
주식회사 모토닉 대구공장,2023-08,691.0,29480.790999999997
주식회사 모토닉 대구공장,2023-09,840.0,35678.92
주식회사 모토닉 대구공장,2023-10,625.0,26533.509
주식회사 모토닉 대구공장,2023-11,1290.0,55092.623999999996
주식회사 모토닉 대구공장,2023-12,1910.0,81286.119
주식회사 모토닉 대구공장,2024-01,3323.0,141500.365
주식회사 모토닉 대구공장,2024-02,2963.0,126662.05
주식회사 모토닉 대구공장,2024-03,2236.0,95986.91200000001
주식회사 모토닉 대구공장,2024-04,1429.0,61130.752
주식회사 모토닉 대구공장,2024-05,1168.0,49902.896
주식회사 모토닉 대구공장,2024-06,1243.0,52800.298
주식회사 모토닉 대구공장,2024-07,1156.0,49140.549
주식회사 모토닉 대구공장,2024-08,930.0,39541.520000000004
주식회사 모토닉 대구공장,2024-09,1097.0,46809.854
주식회사 모토닉 대구공장,2024-10,992.0,42385.688
주식회사 모토닉 대구공장,2024-11,1294.0,55194.534
주식회사 모토닉 대구공장,2024-12,1876.0,80131.96
주식회사 모토닉 대구공장,2025-01,3562.0,153029.571
주식회사 모토닉 대구공장,2025-02,3411.0,146635.65600000002
주식회사 모토닉 대구공장,2025-03,2720.0,116571.12
주식회사 모토닉 대구공장,2025-04,1811.0,77532.212
주식회사 모토닉 대구공장,2025-05,1396.0,59356.286
주식회사 모토닉 대구공장,2025-06,1195.0,50748.506
주식회사 모토닉 대구공장,2025-07,1028.0,43571.008
주식회사 모토닉 대구공장,2025-08,876.0,37168.619
주식회사 모토닉 대구공장,2025-09,933.0,39685.848
주식회사 모토닉 대구공장,2025-10,818.0,34967.04
주식회사 모토닉 대구공장,2025-11,1337.0,56917.596000000005
주식회사 모토닉 대구공장,2025-12,2388.0,101668.845
주식회사 백광테크,2020-01,40873.8932,1741642.5012
주식회사 백광테크,2020-02,53337.3504,2274237.1561999996
주식회사 백광테크,2020-03,43995.5344,1875583.995
주식회사 백광테크,2020-04,46621.672399999996,1984747.864
주식회사 백광테크,2020-05,29342.0248,1249201.428
주식회사 백광테크,2020-06,44242.5096,1883430.4985
주식회사 백광테크,2020-07,63249.3044,2688099.0564
주식회사 백광테크,2020-08,69887.7708,2972296.5302
주식회사 백광테크,2020-09,65720.2124,2810844.2775
주식회사 백광테크,2020-10,62153.230800000005,2650772.8023
주식회사 백광테크,2020-11,67553.9456,2880023.2944
주식회사 백광테크,2020-12,69343.0468,2955296.1673999997
주식회사 백광테크,2021-01,78744.918,3357370.4783
주식회사 백광테크,2021-02,59690.672399999996,2553135.7009000005
주식회사 백광테크,2021-03,44103.5464,1876576.0965
주식회사 백광테크,2021-04,46846.2742,2000025.5319
주식회사 백광테크,2021-05,43409.9714,1854947.7722
주식회사 백광테크,2021-06,42663.011,1817614.9613
주식회사 백광테크,2021-07,40071.1776,1708039.1295
주식회사 백광테크,2021-08,51568.3736,2195002.6606
주식회사 백광테크,2021-09,58329.5896,2478607.5498
주식회사 백광테크,2021-10,57854.255999999994,2454105.6607999997
주식회사 백광테크,2021-11,56709.206999999995,2414186.7632
주식회사 백광테크,2021-12,59864.7562,2544900.0619
주식회사 백광테크,2022-01,62298.7562,2667987.9949999996
주식회사 백광테크,2022-02,58863.599,2541570.1336
주식회사 백광테크,2022-03,48406.1184,2083714.0614
주식회사 백광테크,2022-04,64191.5598,2750372.8343
주식회사 백광테크,2022-05,49616.3867,2128083.6659
주식회사 백광테크,2022-06,66692.5589,2853507.3084
주식회사 백광테크,2022-07,65431.1469,2799088.7243
주식회사 백광테크,2022-08,62226.2911,2671669.8769
주식회사 백광테크,2022-09,58710.219,2502244.1516
주식회사 백광테크,2022-10,56922.4044,2430300.2367
주식회사 백광테크,2022-11,64545.115999999995,2768335.463
주식회사 백광테크,2022-12,68956.528,2960435.6829
주식회사 백광테크,2023-01,58922.0533,2534208.8893
주식회사 백광테크,2023-02,55862.0533,2402033.457
주식회사 백광테크,2023-03,46438.981199999995,2003315.4359
주식회사 백광테크,2023-04,33663.6713,1447015.2695
주식회사 백광테크,2023-05,33071.8464,1414675.5685
주식회사 백광테크,2023-06,47726.991500000004,2028768.2539
주식회사 백광테크,2023-07,51381.1987,2191046.2677
주식회사 백광테크,2023-08,69996.2314,2985821.7839
주식회사 백광테크,2023-09,73346.1987,3115385.9858999997
주식회사 백광테크,2023-10,54882.9835,2330328.8053
주식회사 백광테크,2023-11,76502.166,3267282.4035
주식회사 백광테크,2023-12,78307.2314,3333219.6174999997
주식회사 백광테크,2024-01,68336.7873,2910035.5651000002
주식회사 백광테크,2024-02,74083.82,3168484.0806
주식회사 백광테크,2024-03,53088.0053,2279924.5900999997
주식회사 백광테크,2024-04,48206.994399999996,2062033.6517
주식회사 백광테크,2024-05,48831.0707,2085813.6509
주식회사 백광테크,2024-06,66722.0781,2833662.7567
주식회사 백광테크,2024-07,70817.0846,3010066.6761
주식회사 백광테크,2024-08,69239.7456,2943874.861
주식회사 백광테크,2024-09,74696.48569999999,3186191.6201
주식회사 백광테크,2024-10,67927.7117,2902490.7548
주식회사 백광테크,2024-11,81743.7795,3485113.3685
주식회사 백광테크,2024-12,69192.2202,2955003.0664
주식회사 백광테크,2025-01,69071.02249999999,2967113.7599
주식회사 백광테크,2025-02,76074.3558,3270422.2123
주식회사 백광테크,2025-03,70046.5592,3002036.1304
주식회사 백광테크,2025-04,64340.7626,2754274.9817
주식회사 백광테크,2025-05,52331.2485,2224609.3806
주식회사 백광테크,2025-06,48430.6571,2056885.1001999998
주식회사 백광테크,2025-07,56903.345,2411897.6307
주식회사 백광테크,2025-08,73809.7668,3131712.77
주식회사 백광테크,2025-09,62106.109,2641679.3586
주식회사 백광테크,2025-10,64722.038199999995,2764834.5193
주식회사 백광테크,2025-11,69098.67240000001,2942127.5167
주식회사 백광테크,2025-12,58917.9438,2507542.3863000004
주식회사 백일,2020-01,4434.0,188932.546
주식회사 백일,2020-02,3249.0,138540.088
주식회사 백일,2020-03,5895.0,251063.051
주식회사 백일,2020-04,6566.0,279687.211
주식회사 백일,2020-05,8364.0,356287.806
주식회사 백일,2020-06,8332.0,354551.54000000004
주식회사 백일,2020-07,8530.0,362536.79000000004
주식회사 백일,2020-08,5370.0,227987.65500000003
주식회사 백일,2020-09,5245.0,224324.473
주식회사 백일,2020-10,4527.0,193098.742
주식회사 백일,2020-11,6444.0,274685.94
주식회사 백일,2020-12,5684.0,242287.428
주식회사 백일,2021-01,4887.0,208413.57
주식회사 백일,2021-02,6426.0,274777.368
주식회사 백일,2021-03,6380.0,271578.856
주식회사 백일,2021-04,8490.0,362491.644
주식회사 백일,2021-05,7167.0,306431.952
주식회사 백일,2021-06,7759.0,330557.034
주식회사 백일,2021-07,9956.0,424364.609
주식회사 백일,2021-08,3775.0,160716.582
주식회사 백일,2021-09,4858.0,206458.098
주식회사 백일,2021-10,2189.0,92837.129
주식회사 백일,2021-11,3962.0,168679.924
주식회사 백일,2021-12,2300.0,97727.287
주식회사 백일,2022-01,2510.0,107544.761
주식회사 백일,2022-02,2481.0,107105.243
주식회사 백일,2022-03,3719.0,160133.823
주식회사 백일,2022-04,4517.0,193549.888
주식회사 백일,2022-05,5137.0,220321.505
주식회사 백일,2022-06,4299.0,183936.369
주식회사 백일,2022-07,2765.0,118290.785
주식회사 백일,2022-08,2180.0,93743.952
주식회사 백일,2022-09,3220.0,137462.69199999998
주식회사 백일,2022-10,3347.0,142835.10499999998
주식회사 백일,2022-11,3143.0,134773.642
주식회사 백일,2022-12,3046.0,130766.866
주식회사 백일,2023-01,3002.0,129117.331
주식회사 백일,2023-02,4012.0,172565.198
주식회사 백일,2023-03,4028.0,173764.648
주식회사 백일,2023-04,3685.0,158371.92700000003
주식회사 백일,2023-05,3305.0,141390.38900000002
주식회사 백일,2023-06,3286.0,139672.472
주식회사 백일,2023-07,3142.0,133953.32
주식회사 백일,2023-08,2563.0,109324.793
주식회사 백일,2023-09,3782.0,160634.69
주식회사 백일,2023-10,2416.0,102604.68
주식회사 백일,2023-11,3174.0,135510.762
주식회사 백일,2023-12,2388.0,101696.34899999999
주식회사 백일,2024-01,2466.0,105050.64600000001
주식회사 백일,2024-02,3320.0,141905.99599999998
주식회사 백일,2024-03,3256.0,139830.444
주식회사 백일,2024-04,3593.0,153692.864
주식회사 백일,2024-05,2247.0,96048.531
주식회사 백일,2024-06,2647.0,112474.89600000001
주식회사 백일,2024-07,2562.0,108812.13
주식회사 백일,2024-08,2773.0,117867.495
주식회사 백일,2024-09,2328.0,99371.696
주식회사 백일,2024-10,1659.0,70902.551
주식회사 백일,2024-11,2568.0,109593.685
주식회사 백일,2024-12,3384.0,144520.939
주식회사 백일,2025-01,2428.0,104245.009
주식회사 백일,2025-02,1611.0,69259.068
주식회사 백일,2025-03,2615.0,112019.64000000001
주식회사 백일,2025-04,2434.0,104233.102
주식회사 백일,2025-05,3135.0,133463.961
주식회사 백일,2025-06,2443.0,103807.55
주식회사 백일,2025-07,3462.0,146751.837
주식회사 백일,2025-08,1983.0,84150.801
주식회사 백일,2025-09,1884.0,80123.25200000001
주식회사 백일,2025-10,2663.0,113759.4
주식회사 백일,2025-11,3400.0,144751.023
주식회사 백일,2025-12,3082.0,131137.568
주식회사 부성티에프시,2020-01,102174.792,4353533.0511
주식회사 부성티에프시,2020-02,76901.1968,3278952.3538999995
주식회사 부성티에프시,2020-03,76979.2428,3281689.7846
주식회사 부성티에프시,2020-04,75297.298,3205210.2658
주식회사 부성티에프시,2020-05,44051.9236,1875468.1936
주식회사 부성티에프시,2020-06,41815.9328,1780027.9881999998
주식회사 부성티에프시,2020-07,64312.5924,2733457.6205999996
주식회사 부성티에프시,2020-08,63271.3348,2689434.387
주식회사 부성티에프시,2020-09,77028.1324,3293783.9642000003
주식회사 부성티에프시,2020-10,84780.9484,3615619.6785000004
주식회사 부성티에프시,2020-11,95670.7276,4078789.3804
주식회사 부성티에프시,2020-12,94523.5068,4028967.8478000006
주식회사 부성티에프시,2021-01,115368.0928,4918395.053
주식회사 부성티에프시,2021-02,84610.6816,3618207.0758
주식회사 부성티에프시,2021-03,78286.7276,3332057.3475
주식회사 부성티에프시,2021-04,86037.1818,3672893.4468
주식회사 부성티에프시,2021-05,78302.43239999999,3347712.6476
주식회사 부성티에프시,2021-06,70455.54999999999,3002757.0894
주식회사 부성티에프시,2021-07,79554.6774,3391081.7982
주식회사 부성티에프시,2021-08,71907.8636,3061372.3508
주식회사 부성티에프시,2021-09,81593.6284,3467278.5041
주식회사 부성티에프시,2021-10,71085.8636,3014774.0236
주식회사 부성티에프시,2021-11,86807.47159999999,3695631.3468000004
주식회사 부성티에프시,2021-12,91368.4716,3883641.4424000005
주식회사 부성티에프시,2022-01,94043.3932,4027430.2991
주식회사 부성티에프시 대구공장,2022-02,88556.6284,3824221.2511
주식회사 부성티에프시 대구공장,2022-03,105265.3148,4531399.0436
주식회사 부성티에프시 대구공장,2022-04,113844.0992,4877974.6652999995
주식회사 부성티에프시 대구공장,2022-05,91039.534,3904543.6167
주식회사 부성티에프시 대구공장,2022-06,93969.1469,4020581.1927
주식회사 부성티에프시 대구공장,2022-07,91925.4353,3932257.1132
주식회사 부성티에프시 대구공장,2022-08,59678.3211,2566694.7137
주식회사 부성티에프시 대구공장,2022-09,84392.6207,3598976.097
주식회사 부성티에프시 대구공장,2022-10,84678.8782,3614161.3369
주식회사 부성티에프시 대구공장,2022-11,93878.6516,4026533.5175
주식회사 부성티에프시 대구공장,2022-12,95364.4456,4093856.2681
주식회사 부성티에프시 대구공장,2023-01,98813.3014,4249854.671399999
주식회사 부성티에프시 대구공장,2023-02,93462.4971,4018920.2928
주식회사 부성티에프시 대구공장,2023-03,81523.5589,3516854.095
주식회사 부성티에프시 대구공장,2023-04,63576.8061,2732394.8289
주식회사 부성티에프시 대구공장,2023-05,48934.1975,2094141.8032000002
주식회사 부성티에프시 대구공장,2023-06,58080.9932,2468868.4426
주식회사 부성티에프시 대구공장,2023-07,70023.8963,2984908.7235999997
주식회사 부성티에프시 대구공장,2023-08,63679.1361,2716005.8715
주식회사 부성티에프시 대구공장,2023-09,75492.8309,3206606.1034999997
주식회사 부성티에프시 대구공장,2023-10,64497.256,2737314.1818000004
주식회사 부성티에프시 대구공장,2023-11,77896.4276,3328007.2744000005
주식회사 부성티에프시 대구공장,2023-12,63700.9726,2708686.6415
주식회사 부성티에프시 대구공장,2024-01,67954.86360000001,2893808.5853000004
주식회사 부성티에프시 대구공장,2024-02,74518.8091,3185859.8322
주식회사 부성티에프시 대구공장,2024-03,81528.6783,3501533.5967000006
주식회사 부성티에프시 대구공장,2024-04,78872.53659999999,3373716.2884
주식회사 부성티에프시 대구공장,2024-05,82193.7655,3511512.2534999996
주식회사 부성티에프시 대구공장,2024-06,83149.761,3532838.9151999997
주식회사 부성티에프시 대구공장,2024-07,69902.8756,2970709.8303
주식회사 부성티에프시 대구공장,2024-08,68972.11290000001,2932578.1561
주식회사 부성티에프시 대구공장,2024-09,73166.1807,3120726.8765
주식회사 부성티에프시 대구공장,2024-10,58025.2146,2479784.3183
주식회사 부성티에프시 대구공장,2024-11,64981.8304,2770777.1937
주식회사 부성티에프시 대구공장,2024-12,63199.7852,2698860.7697
주식회사 부성티에프시 대구공장,2025-01,57993.8304,2490638.1059999997
주식회사 부성티에프시 대구공장,2025-02,53687.045099999996,2308154.9117
주식회사 부성티에프시 대구공장,2025-03,52596.1242,2253606.2671
주식회사 부성티에프시 대구공장,2025-04,52102.0677,2231088.0252
주식회사 부성티에프시 대구공장,2025-05,52479.1581,2231576.4776999997
주식회사 부성티에프시 대구공장,2025-06,40083.5193,1702759.8166999999
주식회사 부성티에프시 대구공장,2025-07,35134.4778,1489350.601
주식회사 부성티에프시 대구공장,2025-08,43921.4896,1863630.1831999999
주식회사 부성티에프시 대구공장,2025-09,42890.289,1824167.1767
주식회사 부성티에프시 대구공장,2025-10,50289.3244,2148634.3507000003
주식회사 부성티에프시 대구공장,2025-11,59433.8288,2530171.1189
주식회사 부성티에프시 대구공장,2025-12,48279.1356,2054642.762
주식회사 브이씨티이,2020-01,15247.245200000001,649667.0701
주식회사 브이씨티이,2020-02,14611.4936,622974.9356
주식회사 브이씨티이,2020-03,14243.512,607253.8277
주식회사 브이씨티이,2020-04,14769.0336,628664.4953000001
주식회사 브이씨티이,2020-05,7741.9004,329551.98990000004
주식회사 브이씨티이,2020-06,9313.2088,396470.4538
주식회사 브이씨티이,2020-07,11215.411199999999,476735.5652
주식회사 브이씨티이,2020-08,14283.2088,606982.6914
주식회사 브이씨티이,2020-09,16138.7332,690137.0854
주식회사 브이씨티이,2020-10,14862.7312,633768.4593
주식회사 브이씨티이,2020-11,17207.054799999998,733584.5649
주식회사 브이씨티이,2020-12,21426.625200000002,913138.4182
주식회사 브이씨티이,2021-01,23048.4292,982419.971
주식회사 브이씨티이,2021-02,23998.788,1026470.4705
주식회사 브이씨티이,2021-03,21137.2536,899349.9321
주식회사 브이씨티이,2021-04,23709.041400000002,1012285.9528999999
주식회사 브이씨티이,2021-05,18372.070200000002,785417.2387999999
주식회사 브이씨티이,2021-06,19401.5594,826784.4523
주식회사 브이씨티이,2021-07,19080.0,813296.628
주식회사 브이씨티이,2021-08,14266.0,607362.138
주식회사 브이씨티이,2021-09,19531.6864,829691.2591
주식회사 브이씨티이,2021-10,14684.7358,622649.5805
주식회사 브이씨티이,2021-11,19201.396,817460.4556
주식회사 브이씨티이,2021-12,21066.3678,896102.6136
주식회사 브이씨티이,2022-01,19311.2792,827475.1893
주식회사 브이씨티이,2022-02,17726.3478,765682.1906
주식회사 브이씨티이,2022-03,19827.122,853301.894
주식회사 브이씨티이,2022-04,19553.4732,837775.9791000001
주식회사 브이씨티이,2022-05,19979.620300000002,856943.4111
주식회사 브이씨티이,2022-06,19859.0,849688.509
주식회사 브이씨티이,2022-07,21028.0,899547.87
주식회사 브이씨티이,2022-08,15378.0,660641.66
주식회사 브이씨티이,2022-09,17983.0,767336.9650000001
주식회사 브이씨티이,2022-10,19648.1666,838210.8058
주식회사 브이씨티이,2022-11,15930.215,683284.3304999999
주식회사 브이씨티이,2022-12,20975.258,900441.1449
주식회사 브이씨티이,2023-01,21236.0632,913354.9519999999
주식회사 브이씨티이,2023-02,20067.9199,862945.4436000001
주식회사 브이씨티이,2023-03,20251.2262,873550.1003
주식회사 브이씨티이,2023-04,20046.3686,861520.9585
주식회사 브이씨티이,2023-05,20026.0954,856918.0344
주식회사 브이씨티이,2023-06,20573.0,874529.463
